company_code,avg_daily_high_low_range,avg_daily_volume,avg_trading_capital,instrument_token,tradingsymbol,name,exchange
4647,,,,4647,ULTRACEMCO,UltraTech Cement Ltd,BSE
4648,,,,4648,UNOMINDA,UNO Minda Limited,BSE
4649,,,,4649,TCS,Tata Consultancy Services Ltd.,BSE
4650,,,,4650,COFORGE,COFORGE LIMITED,BSE
4651,,,,4651,GULFPETRO,GP Petroleums Limited,BSE
4652,,,,4652,CENTURYPLY,Century Plyboards (India) Ltd.,BSE
4653,,,,4653,WELENT,Welspun Enterprises Limited,BSE
4654,,,,4654,NTPC,NTPC Limited,BSE
4655,,,,4655,SALSTEEL,S.A.L. Steel Ltd.,BSE
4656,,,,4656,JBMA,JBM Auto Limited,BSE
4657,,,,4657,DWARKESH,Dwarikesh Sugar Industries Ltd.,BSE
4658,,,,4658,INDOCO,Indoco Remedies Ltd.,BSE
4659,,,,4659,VIPCLOTHNG,VIP Clothing Limited,BSE
4660,,,,4660,IMPEXFERRO,Impex Ferro tech Ltd.,BSE
4661,,,,4661,XCHANGING,Xchanging Solutions Limited,BSE
4662,,,,4662,MORARJEE,Morarjee Textiles Limited,BSE
4663,,,,4663,JINDALPHOT,Jindal Photo Limited,BSE
4664,,,,4664,POCL,Pondy Oxides & Chemicals Limited,BSE
4665,,,,4665,JPPOWER,Jaiprakash Power Ventures Limited,BSE
4666,,,,4666,3IINFOLTD,3i Infotech limited,BSE
4667,,,,4667,GOKEX,Gokaldas Exports Ltd,BSE
4668,,,,4668,ALLDIGI,Alldigi Tech Limited,BSE
4669,,,,4669,IIFL,IIFL FINANCE LIMITED ,BSE
4670,,,,4670,MANGALAM,Mangalam Drugs and Organics Ltd.,BSE
4671,,,,4671,SHOPERSTOP,Shoppers Stop Ltd,BSE
4672,,,,4672,CYBERMEDIA,Cyber Media (India) Ltd.,BSE
4673,,,,4673,NDL,Nandan Denim Limited,BSE
4674,,,,4674,JSWHL,JSW Holdings Limited,BSE
4675,,,,4675,JKCEMENT,J.K. CEMENT LTD,BSE
4676,,,,4676,BEEYU,Beeyu Overseas Ltd.,BSE
4677,,,,4677,YESBANK,Yes Bank Ltd.,BSE
4678,,,,4678,NECLIFE,Nectar Lifesciences Limited,BSE
4679,,,,4679,MSPL,MSP STEEL & POWER LTD.,BSE
4680,,,,4680,SPLIL,SPL INDUSTRIES LIMITED,BSE
4681,,,,4681,KTKBANK,Karnataka Bank Ltd.,BSE
4682,,,,4682,MCLEODRUSS,McLeod Russel India Limited,BSE
4683,,,,4683,FACORALL,FACOR Alloys Limited,BSE
4684,,,,4684,RML,Rane (Madras)  Ltd.,BSE
4685,,,,4685,HTMEDIA,HT Media Ltd,BSE
4686,,,,4686,SASKEN,Sasken Technologies Limited,BSE
4687,,,,4687,RAJVIR,Rajvir Industries Limited,BSE
4688,,,,4688,FCSSOFT,FCS Software Solutions Ltd.,BSE
4689,,,,4689,SUZLON,SUZLON ENERGY LTD.,BSE
4690,,,,4690,AURIONPRO,Aurionpro Solutions Ltd.,BSE
4691,,,,4691,RENUKA,Shree Renuka Sugars Ltd.,BSE
4692,,,,4692,KMSUGAR,K. M. Sugar Mills Ltd.,BSE
4693,,,,4693,BASML,Bannari Amman Spinning Mills Ltd,BSE
4694,,,,4694,PBAINFRA,PBA INFRASTRUCTURE LTD.,BSE
4695,,,,4695,AIAENG,AIA Engineering Ltd.,BSE
4696,,,,4696,EKC,Everest Kanto Cylinders Ltd.,BSE
4697,,,,4697,KERNEX,Kernex Microsystems (India) Ltd.,BSE
4698,,,,4698,REPRO,Repro India Ltd.,BSE
4699,,,,4699,PVRINOX,PVR INOX LIMITED,BSE
4700,,,,4700,ASMS,Bartronics India Ltd.,BSE
4701,,,,4701,CELEBRITY,Celebrity Fashions Ltd.,BSE
4702,,,,4702,EDUCOMP,Educomp Solutions Ltd,BSE
4703,,,,4703,NITINSPIN,Nitin Spinners Ltd.,BSE
4704,,,,4704,ROHLTD,Royal Orchid Hotels Ltd,BSE
4705,,,,4705,ENIL,Entertainment Network (India) Ltd,BSE
4706,,,,4706,CELLA,CELLA SPACE LIMITED,BSE
4707,,,,4707,GSPL,Gujarat State Petronet Ltd.,BSE
4708,,,,4708,JAGRAN,Jagran Prakashan Limited,BSE
4709,,,,4709,DYNPRO,Dynemic Products Ltd.,BSE
4710,,,,4710,GVKPIL,GVK Power & Infrastructure Ltd,BSE
4711,,,,4711,SADBHAV,Sadbhav Engineering Ltd.,BSE
4712,,,,4712,RCOM,Reliance Communications Limited,BSE
4713,,,,4713,SAKUMA,Sakuma Exports Ltd.,BSE
4714,,,,4714,KEC,KEC International Ltd.,BSE
4715,,,,4715,GILLANDERS,Gillanders Arbuthnot & Co. Ltd.,BSE
4716,,,,4716,INDOTECH,Indo Tech Transformers Limited,BSE
4717,,,,4717,BLKASHYAP,B L Kashyap and Sons Ltd,BSE
4718,,,,4718,M&MFIN,Mahindra & Mahindra Financial Services Limited,BSE
4719,,,,4719,VISASTEEL,Visa Steel Limited,BSE
4720,,,,4720,NITCO,Nitco Ltd.,BSE
4721,,,,4721,MPDL,MPDL LIMITED,BSE
4722,,,,4722,SOLARINDS,Solar Industries India Limited,BSE
4723,,,,4723,GALLANTT,GALLANTT ISPAT LIMITED,BSE
4724,,,,4724,MALUPAPER,Malu Paper Mills Limited,BSE
4725,,,,4725,UTTAMSUGAR,Uttam Sugar Mills Ltd,BSE
4726,,,,4726,SGL,STL Global Ltd,BSE
4727,,,,4727,KKCL,Kewal Kiran Clothing Ltd.,BSE
4728,,,,4728,SUNTV,SUN TV NETWORK LIMITED,BSE
4729,,,,4729,GPIL,GODAWARI POWER AND ISPAT LTD.,BSE
4730,,,,4730,RSYSTEMS,R Systems International Limited,BSE
4731,,,,4731,EMKAY,Emkay Global Financial Services Ltd,BSE
4732,,,,4732,TICL,TWAMEV CONSTRUCTION AND INFRASTRUCTURE LIMITED,BSE
4733,,,,4733,LOKESHMACH,Lokesh Machines Limited,BSE
4734,,,,4734,KAMDHENU,Kamdhenu Limited,BSE
4735,,,,4735,PAUSHAKLTD,PAUSHAK LIMITED (formerly known as Darshak Limited),BSE
4736,,,,4736,GTNTEX,GTN Textiles Ltd. (formerly known as GTN Industries Ltd.),BSE
4737,,,,4737,INDICAP,Inditrade Capital Limited,BSE
4738,,,,4738,PFOCUS,Prime Focus Limited,BSE
4739,,,,4739,ALLCARGO,Allcargo Logistics Ltd,BSE
4740,,,,4740,GMRAIRPORT,GMR Airports Limited,BSE
4741,,,,4741,TECHM,Tech Mahindra Limited,BSE
4742,,,,4742,CIEINDIA,CIE Automotive India Limited,BSE
4743,,,,4743,VOLTAMP,VOLTAMP TRANSFORMERS LIMITED,BSE
4744,,,,4744,ATLANTAA,ATLANTAA LIMITED,BSE
4745,,,,4745,HOVS,HOV Services Limited,BSE
4746,,,,4746,ACE,Action Construction Equipments Ltd.,BSE
4747,,,,4747,GEECEE,GeeCee Ventures Limited,BSE
4748,,,,4748,RICHAIND,Richa Industries Limited,BSE
4749,,,,4749,GAYAPROJ,Gayatri Projects Limited,BSE
4750,,,,4750,FIEMIND,FIEM INDUSTRIES LIMITED,BSE
4751,,,,4751,JHS,JHS Svendgaard Laboratories Ltd.,BSE
4752,,,,4752,DCBBANK,DCB Bank Limited,BSE
4753,,,,4753,GLOBALVECT,Global Vectra Helicorp Ltd.,BSE
4754,,,,4754,INSPIRISYS,Inspirisys Solutions Limited,BSE
4755,,,,4755,GTLINFRA,GTL Infrastructure Limited,BSE
4756,,,,4756,SHIVAMAUTO,SHIVAM AUTOTECH LIMITED,BSE
4757,,,,4757,NAUKRI,Info Edge(India) Ltd.,BSE
4758,,,,4758,TORNTPOWER,TORRENT POWER LIMITED,BSE
4759,,,,4759,PARSVNATH,Parsvnath Developers Ltd.,BSE
4760,,,,4760,SUTLEJTEX,SUTLEJ TEXTILES & INDUSTRIES LIMITED,BSE
4761,,,,4761,LTFOODS,LT Foods Limited,BSE
4762,,,,4762,SOBHA,Sobha Limited,BSE
4763,,,,4763,RUCHIRA,Ruchira Papers Ltd,BSE
4764,,,,4764,TANLA,TANLA PLATFORMS LIMITED,BSE
4765,,,,4765,ZEEMEDIA,Zee Media Corporation Limited,BSE
4766,,,,4766,SITINET,Siti Networks Limited,BSE
4767,,,,4767,LUMAXTECH,Lumax Auto Technologies Ltd.,BSE
4768,,,,4768,AUTOIND,AUTOLINE INDUSTRIES LTD.,BSE
4769,,,,4769,NETWORK18,Network 18 Media & Investments Limited,BSE
4770,,,,4770,HUBTOWN,Hubtown Limited,BSE
4771,,,,4771,CTE,Cambridge Technology Enterprises Ltd.,BSE
4772,,,,4772,TIIL,Technocraft Industries (India) Ltd.,BSE
4773,,,,4773,REDINGTON,Redington Limited,BSE
4774,,,,4774,AICHAMP,AI CHAMPDANY INDUSTRIES LIMITED,BSE
4775,,,,4775,CINELINE,Cineline India Limited,BSE
4776,,,,4776,PGIL,Pearl Global Industries Limited,BSE
4777,,,,4777,FSL,Firstsource Solutions Ltd.,BSE
4778,,,,4778,PFC,Power Finance Corporation Ltd,BSE
4779,,,,4779,AHLUCONT,Ahluwalia Contracts (India) Ltd,BSE
4780,,,,4780,TFL,Transwarranty Finance Limited,BSE
4781,,,,4781,INDIANB,Indian Bank,BSE
4782,,,,4782,SMSPHARMA,SMS Pharmaceuticals Ltd,BSE
4783,,,,4783,ORIENTALTL,Oriental Trimex Limited,BSE
4784,,,,4784,ELAND,E-Land Apparel Limited,BSE
4785,,,,4785,IDEA,VODAFONE IDEA LIMITED,BSE
4786,,,,4786,JAGJANANI,JAGJANANI TEXTILES LIMITED,BSE
4787,,,,4787,RAJTV,Raj Television Network Ltd,BSE
4788,,,,4788,PAGEIND,Page Industries Ltd.,BSE
4789,,,,4789,AMDIND,AMD Industries Ltd,BSE
4790,,,,4790,LEHAR,LEHAR FOOTWEARS LIMITED,BSE
4791,,,,4791,ASTRAL,ASTRAL LIMITED,BSE
4792,,,,4792,EMBDL,EMBASSY DEVELOPMENTS LIMITED,BSE
4793,,,,4793,CAMLINFINE,Camlin Fine Sciences Ltd,BSE
4794,,,,4794,ICRA,ICRA Limited,BSE
4795,,,,4795,DISHTV,Dish TV India Limited,BSE
4796,,,,4796,SAHYADRI,SAHYADRI INDUSTRIES LTD.,BSE
4797,,,,4797,SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,BSE
4798,,,,4798,FORTIS,Fortis Healthcare Ltd,BSE
4799,,,,4799,TGBHOTELS,TGB Banquets and Hotels Limited,BSE
4800,,,,4800,HILTON,HILTON METAL FORGING LIMITED,BSE
4801,,,,4801,DELTACORP,Delta Corp Limited,BSE
4802,,,,4802,MICEL,MIC Electronics Limited,BSE
4803,,,,4803,INSECTICID,Insecticides India Ltd.,BSE
4804,,,,4804,ASAHISONG,Asahi Songwon Colors Ltd.,BSE
4805,,,,4805,HARYNACAP,Haryana Capfin Ltd.,BSE
4806,,,,4806,TIMETECHNO,Time Technoplast Limited,BSE
4807,,,,4807,HGS,Hinduja Global Solutions Limited,BSE
4808,,,,4808,NELCAST,Nelcast Limited,BSE
4809,,,,4809,QUINTEGRA,Quintegra Solutions Limited,BSE
4810,,,,4810,V2RETAIL,V2 Retail Limited,BSE
4811,,,,4811,DLF,DLF LIMITED,BSE
4812,,,,4812,TARMAT,Tarmat Limited,BSE
4813,,,,4813,ANKITMETAL,Ankit Metal  & Power Limited,BSE
4814,,,,4814,SPARC,Sun Pharma Advanced Research Company Ltd.,BSE
4815,,,,4815,HDIL,Housing Development & Infrastructure  Ltd,BSE
4816,,,,4816,ADSL,Allied Digital Services Limited,BSE
4817,,,,4817,ALPA,Alpa Laboratories Limited,BSE
4818,,,,4818,SSLEL,Sir Shadi Lal Enterprises Ltd,BSE
4819,,,,4819,OMAXE,OMAXE LIMITED,BSE
4820,,,,4820,REFEX,Refex Industries Limited,BSE
4821,,,,4821,CENTRALBK,Central Bank of India,BSE
4822,,,,4822,SELMC,SEL Manufacturing Company Limited,BSE
4823,,,,4823,ASIANTILES,ASIAN GRANITO INDIA LIMITED,BSE
4824,,,,4824,KPRMILL,K.P.R. Mill Ltd.,BSE
4825,,,,4825,TAKE,Take Solutions Ltd,BSE
4826,,,,4826,PURVA,Puravankara Limited,BSE
4827,,,,4827,MOTILALOFS,Motilal Oswal Financial Services Limited,BSE
4828,,,,4828,VTMLTD,VTM Ltd,BSE
4829,,,,4829,INDOWIND,Indowind Energy Ltd.,BSE
4830,,,,4830,NAGREEKCAP,Nagreeka Capital & Infrastructure Limited,BSE
4831,,,,4831,MAGNUM,MAGNUM VENTURES LIMITED,BSE
4832,,,,4832,POWERGRID,POWER GRID CORPORATION OF INDIA LIMITED,BSE
4833,,,,4833,KSCL,Kaveri Seed Company Ltd,BSE
4834,,,,4834,PAISALO,PAISALO DIGITAL LIMITED,BSE
4835,,,,4835,CCCL,Consolidated Construction Consortium Ltd,BSE
4836,,,,4836,SUPREMEINF,Supreme Infrastructure India Limited,BSE
4837,,,,4837,MAANALU,MAAN ALUMINIUM LIMITED,BSE
4838,,,,4838,IL&FSENGG,IL&FS Engineering and Construction Company Ltd,BSE
4839,,,,4839,PARLEIND,PARLE INDUSTRIES LIMITED,BSE
4840,,,,4840,RELIGARE,Religare Enterprises Ltd,BSE
4841,,,,4841,BVCL,BARAK VALLEY CEMENTS LIMITED,BSE
4842,,,,4842,RATHIBAR,RATHI BARS LIMITED,BSE
4843,,,,4843,ADANIPORTS,Adani Ports and Special Economic Zone Ltd,BSE
4844,,,,4844,EDELWEISS,Edelweiss Financial Services Ltd.,BSE
4845,,,,4845,RGL,RENAISSANCE GLOBAL LIMITED,BSE
4846,,,,4846,KOLTEPATIL,Kolte-Patil Developers Ltd,BSE
4847,,,,4847,KAUSHALYA,Kaushalya Infrastructure Development Corporation Ltd,BSE
4848,,,,4848,JYOTHYLAB,JYOTHY LABS LIMITED,BSE
4849,,,,4849,ECLERX,eClerx Services Limited,BSE
4850,,,,4850,TARIL,Transformers and Rectifiers (India) Limited,BSE
4851,,,,4851,BRIGADE,Brigade Enterprises Limited,BSE
4852,,,,4852,BGRENERGY,BGR ENERGY SYSTEMS LIMITED,BSE
4853,,,,4853,MANAKSIA,MANAKSIA LIMITED,BSE
4854,,,,4854,PORWAL,PORWAL AUTO COMPONENTS LIMITED,BSE
4855,,,,4855,PPAP,PPAP Automotive Limited,BSE
4856,,,,4856,ARIES,Aries Agro Limited,BSE
4857,,,,4857,KUANTUM,Kuantum Papers Limited,BSE
4858,,,,4858,RPOWER,Reliance Power Limited,BSE
4859,,,,4859,JKIL,J. Kumar Infraprojects Limited,BSE
4860,,,,4860,CORDSCABLE,Cords Cable Industries Limited,BSE
4861,,,,4861,KNRCON,KNR Constructions Limited,BSE
4862,,,,4862,ONMOBILE,OnMobile Global Ltd.,BSE
4863,,,,4863,SEPC,SEPC LIMITED,BSE
4864,,,,4864,BANG,Bang Overseas Ltd,BSE
4865,,,,4865,IRB,IRB Infrastructure Developers Limited,BSE
4866,,,,4866,GSS,GSS Infotech Ltd,BSE
4867,,,,4867,NAHARCAP,Nahar Capital & Financial Services Ltd.,BSE
4868,,,,4868,VGUARD,V-Guard Industries Ltd.,BSE
4869,,,,4869,RECLTD,REC LIMITED,BSE
4870,,,,4870,GOKAKTEX,GOKAK TEXTILES LTD.,BSE
4871,,,,4871,DHANI,Dhani Services Limited,BSE
4872,,,,4872,TITAGARH,TITAGARH RAIL SYSTEMS LIMITED,BSE
4873,,,,4873,KIRIINDUS,KIRI INDUSTRIES LIMITED,BSE
4874,,,,4874,BIRLAMONEY,Aditya Birla  Money Ltd,BSE
4875,,,,4875,TELOGICA,TELOGICA LIMITED,BSE
4876,,,,4876,JAIBALAJI,Jai Balaji Industries Limited,BSE
4877,,,,4877,BAJAJ-AUTO,Bajaj Auto Limited,BSE
4878,,,,4878,BAJAJFINSV,Bajaj Finserv Limited,BSE
4879,,,,4879,GOKUL,Gokul Refoils and Solvent Limited,BSE
4880,,,,4880,RPGLIFE,RPG Life Sciences Limited,BSE
4881,,,,4881,SENSEX1,Kotak Mahindra Mutual Fund,BSE
4882,,,,4882,NIRAJ,Niraj Cement Structurals Limited,BSE
4883,,,,4883,RBL,Rane Brake Lining Limited,BSE
4884,,,,4884,RANEENGINE,Rane Engine Valve Limited,BSE
4885,,,,4885,BAFNAPH,Bafna Pharmaceuticals Limited,BSE
4886,,,,4886,CHLLTD,CHL Limited,BSE
4887,,,,4887,SEJALLTD,SEJAL GLASS LIMITED,BSE
4888,,,,4888,ARCHIDPLY,Archidply Industries Limited,BSE
4889,,,,4889,LOTUSEYE,Lotus Eye Hospital And Institute Limited,BSE
4890,,,,4890,SOMICONVEY,SOMI CONVEYOR BELTINGS LIMITED,BSE
4891,,,,4891,LGBFORGE,LGB Forge Limited,BSE
4892,,,,4892,LPDC,Landmark Property Development Company Ltd.,BSE
4893,,,,4893,SICAGEN,Sicagen India Limited,BSE
4894,,,,4894,SIMPLXMIL,SIMPLEX MILLS COMPANY LIMITED,BSE
4895,,,,4895,SIMPLXPAP,SIMPLEX PAPERS LTD.,BSE
4896,,,,4896,20MICRONS,20 Microns Limited,BSE
4897,,,,4897,ZFCVINDIA,ZF Commercial Vehicle Control Systems India Limited,BSE
4898,,,,4898,ALKALI,Alkali Metals Limited,BSE
4899,,,,4899,ISGEC,ISGEC Heavy Engineering Limited,BSE
4900,,,,4900,IMFA,Indian Metals & Ferro Alloys Limited,BSE
4901,,,,4901,TPHQ,Teamo Productions HQ Limited,BSE
4902,,,,4902,VEDAVAAG,VEDAVAAG Systems Limited,BSE
4903,,,,4903,MANJEERA,Manjeera Constructions Limited,BSE
4904,,,,4904,MOLDTKPAC,Mold-Tek Packaging Limited,BSE
4905,,,,4905,MHRIL,Mahindra Holidays & Resorts India Limited,BSE
4906,,,,4906,EXCEL,Excel Realty N Infra Limited,BSE
4907,,,,4907,ROML,RAJ OIL MILLS LIMITED,BSE
4908,,,,4908,BENGALASM,Bengal & Assam Company Limited,BSE
4909,,,,4909,ADANIPOWER,Adani Power Limited,BSE
4910,,,,4910,NHPC,NHPC Limited,BSE
4911,,,,4911,PEIL,Premier Energy and Infrastructure  Limited,BSE
4912,,,,4912,SURYAAMBA,Suryaamba Spinning Mills Limited,BSE
4913,,,,4913,GLOBUSSPR,Globus Spirits Limited,BSE
4914,,,,4914,OIL,Oil India Limited,BSE
4915,,,,4915,SWANDEF,SWAN DEFENCE AND HEAVY INDUSTRIES LIMITED,BSE
4916,,,,4916,BTTL,Bhilwara Technical Textiles Limited,BSE
4917,,,,4917,SPSL,Shree Precoated Steels Limited,BSE
4918,,,,4918,EXPLEOSOL,EXPLEO SOLUTIONS LIMITED,BSE
4919,,,,4919,RTNPOWER,RattanIndia Power Limited,BSE
4920,,,,4920,DEN,DEN Networks Limited,BSE
4921,,,,4921,ASTEC,ASTEC LIFESCIENCES LIMITED,BSE
4922,,,,4922,DLINKINDIA,D-Link (India) Ltd,BSE
4923,,,,4923,JSWENERGY,JSW Energy Limited,BSE
4924,,,,4924,YUNIKM,Yunik Managing Advisors Limited,BSE
4925,,,,4925,GODREJPROP,Godrej Properties Limited,BSE
4926,,,,4926,DBCORP,D.B.Corp Limited,BSE
4927,,,,4927,MBLINFRA,MBL Infrastructure Ltd,BSE
4928,,,,4928,JUBLFOOD,Jubilant Foodworks Limited,BSE
4929,,,,4929,VASCONEQ,Vascon Engineers Limited,BSE
4930,,,,4930,THANGAMAYL,Thangamayil Jewellery Limited,BSE
4931,,,,4931,DBREALTY,VALOR ESTATE LIMITED,BSE
4932,,,,4932,EMMBI,Emmbi Industries Limited,BSE
4933,,,,4933,HATHWAY,Hathway Cable & Datacom Limited,BSE
4934,,,,4934,TEXMOPIPES,Texmo Pipes and Products Limited,BSE
4935,,,,4935,SUNDARAM,Sundaram Multi Pap Ltd.,BSE
4936,,,,4936,COROENGG,Coromandel Engineering Company Limited,BSE
4937,,,,4937,ROSSELLIND,Rossell India Limited,BSE
4938,,,,4938,MANINFRA,MAN INFRACONSTRUCTION LIMITED,BSE
4939,,,,4939,TAMBOLIIN,TAMBOLI INDUSTRIES LIMITED,BSE
4940,,,,4940,IL&FSTRANS,IL&FS Transportation Networks Limited,BSE
4941,,,,4941,PERSISTENT,Persistent Systems Limited,BSE
4942,,,,4942,ISFT,Intrasoft Technologies Limited,BSE
4943,,,,4943,GOENKA,Goenka Diamond & Jewels Ltd,BSE
4944,,,,4944,KCPSUGIND,K C P SUGAR AND INDUSTRIES CORPORATION LTD.,BSE
4945,,,,4945,KECL,KIRLOSKAR ELECTRIC COMPANY LTD.,BSE
4946,,,,4946,SATCH,SATCHMO HOLDINGS LIMITED,BSE
4947,,,,4947,TARAPUR,TARAPUR TRANSFORMERS LIMITED,BSE
4948,,,,4948,SJVN,SJVN LIMITED,BSE
4949,,,,4949,EMAMIPAP,Emami Paper Mills Ltd.,BSE
4950,,,,4950,KRITINUT,Kriti Nutrients Ltd,BSE
4951,,,,4951,GKB,GKB Ophthalmics Ltd.,BSE
4952,,,,4952,HMVL,Hindustan Media Ventures Limited,BSE
4953,,,,4953,EMAMIREAL,EMAMI REALTY LIMITED,BSE
4954,,,,4954,AHLEAST,Asian Hotels (East) Limited,BSE
4955,,,,4955,BAJAJCON,BAJAJ CONSUMER CARE LIMITED,BSE
4956,,,,4956,PRAKASHSTL,Prakash Steelage Limited,BSE
4957,,,,4957,GPPL,Gujarat Pipavav Port Limited,BSE
4958,,,,4958,WELINV,Welspun Investments and Commercials Ltd.,BSE
4959,,,,4959,SASTASUNDR,Sastasundar Ventures Limited,BSE
4960,,,,4960,CAREERP,Career Point Limited,BSE
4961,,,,4961,EROSMEDIA,Eros International Media Limited,BSE
4962,,,,4962,RAMKY,Ramky Infrastructure Limited,BSE
4963,,,,4963,GREENPOWER,Orient Green Power Company Limited,BSE
4964,,,,4964,CANTABIL,CANTABIL RETAIL INDIA LIMITED,BSE
4965,,,,4965,SEATV,SEA TV Network Limited,BSE
4966,,,,4966,WABAG,VA Tech Wabag Limited,BSE
4967,,,,4967,BEDMUTHA,Bedmutha Industries Limited,BSE
4968,,,,4968,ASHOKA,Ashoka Buildcon Limited,BSE
4969,,,,4969,JWL,JUPITER WAGONS LIMITED,BSE
4970,,,,4970,OBEROIRLTY,OBEROI REALTY LIMITED,BSE
4971,,,,4971,PRESTIGE,Prestige Estates Projects Limited,BSE
4972,,,,4972,SHAH,SHAH METACORP LIMITED,BSE
4973,,,,4973,COALINDIA,Coal India Limited,BSE
4974,,,,4974,GRAVITA,GRAVITA INDIA LIMITED,BSE
4975,,,,4975,RPPINFRA,RPP INFRA PROJECTS LIMITED,BSE
4976,,,,4976,RDBRIL,RDB Realty & Infrastructure Limited,BSE
4977,,,,4977,MOIL,MOIL Limited,BSE
4978,,,,4978,ZEELEARN,ZEE LEARN LIMITED,BSE
4979,,,,4979,KTIL,Kesar Terminals & Infrastructure Limited,BSE
4980,,,,4980,A2ZINFRA,A2Z Infra Engineering Limited,BSE
4981,,,,4981,KIRLOSENG,Kirloskar Oil Engines Limited,BSE
4982,,,,4982,RKDL,Ravi Kumar Distilleries Limited,BSE
4983,,,,4983,PSB,PUNJAB & SIND BANK,BSE
4984,,,,4984,FMNL,Future Market Networks Limited,BSE
4985,,,,4985,SURANASOL,Surana Solar Limited,BSE
4986,,,,4986,SHEKHAWATI,SHEKHAWATI INDUSTRIES LIMITED,BSE
4987,,,,4987,KICL,Kalyani Investment Company Limited,BSE
4988,,,,4988,BFINVEST,BF Investment Limited,BSE
4989,,,,4989,SUMMITSEC,SUMMIT SECURITIES LTD.,BSE
4990,,,,4990,INOVSYNTH,Innovassynth Investments Limited,BSE
4991,,,,4991,STEL,STEL Holdings?Limited,BSE
4992,,,,4992,OMKARCHEM,OMKAR SPECIALITY CHEMICALS LIMITED,BSE
4993,,,,4993,TEXRAIL,Texmaco Rail & Engineering Limited,BSE
4994,,,,4994,INDTERRAIN,Indian Terrain Fashions Limited,BSE
4995,,,,4995,FCL,Fineotex Chemical Limited,BSE
4996,,,,4996,DHUNINV,Dhunseri Investments Ltd,BSE
4997,,,,4997,ZENTEC,Zen Technologies Ltd.,BSE
4998,,,,4998,LOVABLE,Lovable Lingerie Limited,BSE
4999,,,,4999,PFS,PTC India Financial Services Limited,BSE
5000,,,,5000,MUTHOOTFIN,MUTHOOT FINANCE LIMITED,BSE
5001,,,,5001,FCONSUMER,Future Consumer Limited,BSE
5002,,,,5002,TRUEGREEN,TRUE GREEN BIO ENERGY LIMITED,BSE
5003,,,,5003,VMS,VMS INDUSTRIES LIMITED,BSE
5004,,,,5004,KARMAENG,Karma Energy Limited,BSE
5005,,,,5005,DELPHIFX,DELPHI WORLD MONEY LIMITED,BSE
5006,,,,5006,RUSHIL,Rushil Decor Limited,BSE
5007,,,,5007,ENKEIWHEL,Enkei wheels (India) Limited,BSE
5008,,,,5008,KRIDHANINF,Kridhan Infra Limited,BSE
5009,,,,5009,BGLOBAL,Bharatiya Global Infomedia Limited,BSE
5010,,,,5010,INVENTURE,INVENTURE GROWTH & SECURITIES LIMITED,BSE
5011,,,,5011,LTF,L&T Finance Limited,BSE
5012,,,,5012,YAARI,Yaari Digital Integrated Services Ltd,BSE
5013,,,,5013,TREEHOUSE,Tree House Education & Accessories Limited,BSE
5014,,,,5014,BROOKS,BROOKS LABORATORIES LIMITED,BSE
5015,,,,5015,RUPA,RUPA & COMPANY LIMITED,BSE
5016,,,,5016,TDPOWERSYS,TD Power Systems Ltd,BSE
5017,,,,5017,APLLTD,ALEMBIC PHARMACEUTICALS LIMITED,BSE
5018,,,,5018,VASWANI,Vaswani Industries Limited,BSE
5019,,,,5019,PGEL,PG Electroplast Limited,BSE
5020,,,,5020,LESHAIND,Lesha Industries Limited,BSE
5021,,,,5021,SETUINFRA,SETUBANDHAN INFRASTRUCTURE LIMITED,BSE
5022,,,,5022,RDBRL,RDB Rasayans Limited,BSE
5023,,,,5023,TIJARIA,TIJARIA POLYPIPES LIMITED,BSE
5024,,,,5024,ONELIFECAP,Onelife Capital Advisors Ltd,BSE
5025,,,,5025,FLEXITUFF,FLEXITUFF VENTURES INTERNATIONAL LIMITED,BSE
5026,,,,5026,UEL,Ujaas Energy Limited,BSE
5027,,,,5027,TRITURBINE,Triveni Turbine Limited,BSE
5028,,,,5028,INDOTHAI,Indo Thai Securities Limited,BSE
5029,,,,5029,ESSARSHPNG,Essar Shipping Ltd,BSE
5030,,,,5030,APLAPOLLO,APL Apollo Tubes Limited,BSE
5031,,,,5031,GPTINFRA,GPT Infraprojects limited,BSE
5032,,,,5032,FERVENTSYN,Fervent Synergies Limited,BSE
5033,,,,5033,THOMASCOTT,THOMAS SCOTT (INDIA) LIMITED,BSE
5034,,,,5034,TERASOFT,Tera Software Ltd.,BSE
5035,,,,5035,PMCFIN,PMC Fincorp Limited,BSE
5036,,,,5036,FUTSOL,Futuristic Solutions Ltd.,BSE
5037,,,,5037,AIML,Alliance Integrated Metaliks Limited,BSE
5038,,,,5038,RHIM,RHI MAGNESITA INDIA LIMITED,BSE
5039,,,,5039,MCX,Multi Commodity Exchange of India Ltd,BSE
5040,,,,5040,PYXISFIN,Pyxis Finvest Limited,BSE
5041,,,,5041,SCHNEIDER,SCHNEIDER ELECTRIC INFRASTRUCTURE LIMITED,BSE
5042,,,,5042,OLPCL,Olympic Cards Limited,BSE
5043,,,,5043,NBCC,NBCC (India) Limited,BSE
5044,,,,5044,MTEDUCARE,MT EDUCARE LIMITED,BSE
5045,,,,5045,HEXATRADEX,Hexa Tradex Limited,BSE
5046,,,,5046,MAXHEIGHTS,Maxheights Infrastructure Limited,BSE
5047,,,,5047,TBZ,Tribhovandas Bhimji Zaveri Limited,BSE
